model_type,cl_method,train_task_id,eval_task_id,metric_name,metric_value,timestamp
rl,ewc,6,3,avg_episode_reward,6058.787340011606,2026-05-06T16:33:23
rl,ewc,6,3,cumulative_profit,525317165.47431415,2026-05-06T16:33:23
rl,ewc,6,3,pricing_regret,35.14502092125883,2026-05-06T16:33:23
rl,ewc,6,4,avg_episode_reward,7704.544894144992,2026-05-06T16:33:31
rl,ewc,6,4,cumulative_profit,517247001.4021015,2026-05-06T16:33:31
rl,ewc,6,4,pricing_regret,24.193939606687433,2026-05-06T16:33:31
rl,ewc,6,5,avg_episode_reward,5986.80994169083,2026-05-06T16:33:36
rl,ewc,6,5,cumulative_profit,562936717.7920117,2026-05-06T16:33:36
rl,ewc,6,5,pricing_regret,38.39570954184465,2026-05-06T16:33:36
rl,ewc,6,6,avg_episode_reward,7775.003995899979,2026-05-06T16:33:45
rl,ewc,6,6,cumulative_profit,565961474.5210416,2026-05-06T16:33:45
rl,ewc,6,6,pricing_regret,26.725407868967757,2026-05-06T16:33:45
rl,recall,1,1,avg_episode_reward,5900.182236097908,2026-05-06T16:36:26
rl,recall,1,1,cumulative_profit,462044982.3902156,2026-05-06T16:36:26
rl,recall,1,1,pricing_regret,31.883263472243474,2026-05-06T16:36:26
rl,recall,2,1,avg_episode_reward,5968.229589900211,2026-05-06T16:38:55
rl,recall,2,1,cumulative_profit,467170463.4184212,2026-05-06T16:38:55
rl,recall,2,1,pricing_regret,31.833302264787303,2026-05-06T16:38:55
rl,recall,2,2,avg_episode_reward,7691.730694780532,2026-05-06T16:39:03
rl,recall,2,2,cumulative_profit,489345594.3036639,2026-05-06T16:39:03
rl,recall,2,2,pricing_regret,21.846912683768764,2026-05-06T16:39:03
rl,recall,3,1,avg_episode_reward,5930.507688244434,2026-05-06T16:41:29
rl,recall,3,1,cumulative_profit,445051837.288752,2026-05-06T16:41:29
rl,recall,3,1,pricing_regret,31.860912462965974,2026-05-06T16:41:29
rl,recall,3,2,avg_episode_reward,7670.389994207183,2026-05-06T16:41:37
rl,recall,3,2,cumulative_profit,486272822.7784222,2026-05-06T16:41:37
rl,recall,3,2,pricing_regret,21.857834230876318,2026-05-06T16:41:37
rl,recall,3,3,avg_episode_reward,6030.488689224825,2026-05-06T16:41:42
rl,recall,3,3,cumulative_profit,492003790.73341024,2026-05-06T16:41:42
rl,recall,3,3,pricing_regret,35.16571049044341,2026-05-06T16:41:42
rl,recall,4,1,avg_episode_reward,5985.780391180999,2026-05-06T16:44:18
rl,recall,4,1,cumulative_profit,423194080.62680024,2026-05-06T16:44:18
rl,recall,4,1,pricing_regret,31.820398737768905,2026-05-06T16:44:18
rl,recall,4,2,avg_episode_reward,7675.415994907943,2026-05-06T16:44:26
rl,recall,4,2,cumulative_profit,466739819.6012581,2026-05-06T16:44:26
rl,recall,4,2,pricing_regret,21.85524244442004,2026-05-06T16:44:26
rl,recall,4,3,avg_episode_reward,6077.575391168213,2026-05-06T16:44:32
rl,recall,4,3,cumulative_profit,471937010.1031692,2026-05-06T16:44:32
rl,recall,4,3,pricing_regret,35.13146045649293,2026-05-06T16:44:32
rl,recall,4,4,avg_episode_reward,7707.735494505296,2026-05-06T16:44:40
rl,recall,4,4,cumulative_profit,505318910.2805369,2026-05-06T16:44:40
rl,recall,4,4,pricing_regret,24.192297763600134,2026-05-06T16:44:40
rl,recall,5,1,avg_episode_reward,5959.936689330481,2026-05-06T16:47:28
rl,recall,5,1,cumulative_profit,428340359.1409321,2026-05-06T16:47:28
rl,recall,5,1,pricing_regret,31.839288353685586,2026-05-06T16:47:28
rl,recall,5,2,avg_episode_reward,7672.1346945470705,2026-05-06T16:47:36
rl,recall,5,2,cumulative_profit,457325143.4770212,2026-05-06T16:47:36
rl,recall,5,2,pricing_regret,21.8569330319697,2026-05-06T16:47:36
rl,recall,5,3,avg_episode_reward,6057.827240365039,2026-05-06T16:47:42
rl,recall,5,3,cumulative_profit,479223829.6117353,2026-05-06T16:47:42
rl,recall,5,3,pricing_regret,35.14574786554498,2026-05-06T16:47:42
rl,recall,5,4,avg_episode_reward,7704.841894153006,2026-05-06T16:47:50
rl,recall,5,4,cumulative_profit,494215057.63649774,2026-05-06T16:47:50
rl,recall,5,4,pricing_regret,24.19378618007298,2026-05-06T16:47:50
rl,recall,5,5,avg_episode_reward,5986.559891979219,2026-05-06T16:47:55
rl,recall,5,5,cumulative_profit,507745714.3737397,2026-05-06T16:47:55
rl,recall,5,5,pricing_regret,38.39590202636778,2026-05-06T16:47:55
rl,recall,6,1,avg_episode_reward,5973.632190443613,2026-05-06T16:50:14
rl,recall,6,1,cumulative_profit,418293020.0646879,2026-05-06T16:50:14
rl,recall,6,1,pricing_regret,31.829276983458605,2026-05-06T16:50:14
rl,recall,6,2,avg_episode_reward,7731.707496747016,2026-05-06T16:50:22
rl,recall,6,2,cumulative_profit,461720480.5525634,2026-05-06T16:50:22
rl,recall,6,2,pricing_regret,21.82636916402454,2026-05-06T16:50:22
rl,recall,6,3,avg_episode_reward,6063.051540924652,2026-05-06T16:50:28
rl,recall,6,3,cumulative_profit,468928344.0238216,2026-05-06T16:50:28
rl,recall,6,3,pricing_regret,35.141970319581326,2026-05-06T16:50:28
rl,recall,6,4,avg_episode_reward,7758.6399963128915,2026-05-06T16:50:36
rl,recall,6,4,cumulative_profit,498878439.714642,2026-05-06T16:50:36
rl,recall,6,4,pricing_regret,24.16621890969094,2026-05-06T16:50:36
rl,recall,6,5,avg_episode_reward,5991.966642258269,2026-05-06T16:50:42
rl,recall,6,5,cumulative_profit,490264196.75244945,2026-05-06T16:50:42
rl,recall,6,5,pricing_regret,38.391981222396126,2026-05-06T16:50:42
rl,recall,6,6,avg_episode_reward,7818.012449122631,2026-05-06T16:50:50
rl,recall,6,6,cumulative_profit,544935922.2985098,2026-05-06T16:50:50
rl,recall,6,6,pricing_regret,26.703297144053938,2026-05-06T16:50:50
rl,sdft,1,1,avg_episode_reward,5900.182236097908,2026-05-06T16:53:35
rl,sdft,1,1,cumulative_profit,462044982.3902156,2026-05-06T16:53:35
rl,sdft,1,1,pricing_regret,31.883263472243474,2026-05-06T16:53:35
rl,sdft,2,1,avg_episode_reward,5948.757088926699,2026-05-06T16:56:18
rl,sdft,2,1,cumulative_profit,455582955.3077667,2026-05-06T16:56:18
rl,sdft,2,1,pricing_regret,31.847600257348088,2026-05-06T16:56:18
rl,sdft,2,2,avg_episode_reward,7552.338839506713,2026-05-06T16:56:25
rl,sdft,2,2,cumulative_profit,443332646.37664837,2026-05-06T16:56:25
rl,sdft,2,2,pricing_regret,21.919216880279677,2026-05-06T16:56:25
rl,sdft,3,1,avg_episode_reward,5982.633590872195,2026-05-06T16:59:01
rl,sdft,3,1,cumulative_profit,462667601.87897015,2026-05-06T16:59:01
rl,sdft,3,1,pricing_regret,31.82276030066311,2026-05-06T16:59:01
rl,sdft,3,2,avg_episode_reward,7561.566889623631,2026-05-06T16:59:09
rl,sdft,3,2,cumulative_profit,438998327.3507237,2026-05-06T16:59:09
rl,sdft,3,2,pricing_regret,21.91444520694528,2026-05-06T16:59:09
rl,sdft,3,3,avg_episode_reward,6085.743241722867,2026-05-06T16:59:15
rl,sdft,3,3,cumulative_profit,513159018.34917474,2026-05-06T16:59:15
rl,sdft,3,3,pricing_regret,35.12552358326931,2026-05-06T16:59:15
rl,sdft,4,1,avg_episode_reward,5971.430389857866,2026-05-06T17:01:55
rl,sdft,4,1,cumulative_profit,469471384.454089,2026-05-06T17:01:55
rl,sdft,4,1,pricing_regret,31.83094623570228,2026-05-06T17:01:55
rl,sdft,4,2,avg_episode_reward,7570.414840745727,2026-05-06T17:02:03
rl,sdft,4,2,cumulative_profit,446426554.9114253,2026-05-06T17:02:03
rl,sdft,4,2,pricing_regret,21.90984506545224,2026-05-06T17:02:03
rl,sdft,4,3,avg_episode_reward,6072.754990898129,2026-05-06T17:02:09
rl,sdft,4,3,cumulative_profit,514618067.86544794,2026-05-06T17:02:09
rl,sdft,4,3,pricing_regret,35.13495884317556,2026-05-06T17:02:09
rl,sdft,4,4,avg_episode_reward,7604.294990524102,2026-05-06T17:02:17
rl,sdft,4,4,cumulative_profit,482244281.05241257,2026-05-06T17:02:17
rl,sdft,4,4,pricing_regret,24.246074258300496,2026-05-06T17:02:17
rl,sdft,5,1,avg_episode_reward,5983.304290727427,2026-05-06T17:04:55
rl,sdft,5,1,cumulative_profit,475113007.49486405,2026-05-06T17:04:55
rl,sdft,5,1,pricing_regret,31.822253264447745,2026-05-06T17:04:55
rl,sdft,5,2,avg_episode_reward,7588.226942212479,2026-05-06T17:05:03
rl,sdft,5,2,cumulative_profit,458209987.55054134,2026-05-06T17:05:03
rl,sdft,5,2,pricing_regret,21.900659142038563,2026-05-06T17:05:03
rl,sdft,5,3,avg_episode_reward,6088.2283914257,2026-05-06T17:05:09
rl,sdft,5,3,cumulative_profit,522147982.43931,2026-05-06T17:05:09
rl,sdft,5,3,pricing_regret,35.123705756038525,2026-05-06T17:05:09
rl,sdft,5,4,avg_episode_reward,7617.826741230965,2026-05-06T17:05:17
rl,sdft,5,4,cumulative_profit,495094772.20066124,2026-05-06T17:05:17
rl,sdft,5,4,pricing_regret,24.23912058588314,2026-05-06T17:05:17
rl,sdft,5,5,avg_episode_reward,6008.600392365077,2026-05-06T17:05:22
rl,sdft,5,5,cumulative_profit,563936511.7982258,2026-05-06T17:05:22
rl,sdft,5,5,pricing_regret,38.379852114479384,2026-05-06T17:05:22
rl,sdft,6,1,avg_episode_reward,6025.807992269334,2026-05-06T17:07:59
rl,sdft,6,1,cumulative_profit,484436339.56499314,2026-05-06T17:07:59
rl,sdft,6,1,pricing_regret,31.79112889356101,2026-05-06T17:07:59
rl,sdft,6,2,avg_episode_reward,7768.381947384453,2026-05-06T17:08:07
rl,sdft,6,2,cumulative_profit,471024666.160727,2026-05-06T17:08:07
rl,sdft,6,2,pricing_regret,21.807509932349458,2026-05-06T17:08:07
rl,sdft,6,3,avg_episode_reward,6124.733192946811,2026-05-06T17:08:13
rl,sdft,6,3,cumulative_profit,533929257.03454757,2026-05-06T17:08:13
rl,sdft,6,3,pricing_regret,35.09715484057531,2026-05-06T17:08:13
rl,sdft,6,4,avg_episode_reward,7795.338496699909,2026-05-06T17:08:21
rl,sdft,6,4,cumulative_profit,511820034.3621699,2026-05-06T17:08:21
rl,sdft,6,4,pricing_regret,24.147405233752448,2026-05-06T17:08:21
rl,sdft,6,5,avg_episode_reward,6048.477243894393,2026-05-06T17:08:26
rl,sdft,6,5,cumulative_profit,573652605.3711965,2026-05-06T17:08:26
rl,sdft,6,5,pricing_regret,38.35064899531119,2026-05-06T17:08:26
rl,sdft,6,6,avg_episode_reward,7859.283300422477,2026-05-06T17:08:34
rl,sdft,6,6,cumulative_profit,559835977.9737647,2026-05-06T17:08:34
rl,sdft,6,6,pricing_regret,26.68208448235305,2026-05-06T17:08:34
