model_type,cl_method,train_task_id,eval_task_id,eval_phase,metric_name,metric_value,timestamp
rl,recall,3,1,seen,cumulative_profit,46306694.732230015,2026-06-04T23:55:06
rl,recall,3,1,seen,pricing_regret,31.781547505217304,2026-06-04T23:55:06
rl,recall,3,2,seen,avg_episode_reward,7846.984699941266,2026-06-04T23:55:08
rl,recall,3,2,seen,cumulative_profit,48467621.346509114,2026-06-04T23:55:08
rl,recall,3,2,seen,pricing_regret,21.767046227762332,2026-06-04T23:55:08
rl,recall,3,3,seen,avg_episode_reward,6135.806623243783,2026-06-04T23:55:09
rl,recall,3,3,seen,cumulative_profit,51196495.17886726,2026-06-04T23:55:09
rl,recall,3,3,seen,pricing_regret,35.089158994538124,2026-06-04T23:55:09
rl,recall,3,4,future,avg_episode_reward,7876.929549574663,2026-06-04T23:55:11
rl,recall,3,4,future,cumulative_profit,52854760.24895194,2026-06-04T23:55:11
rl,recall,3,4,future,pricing_regret,24.105426813554388,2026-06-04T23:55:11
rl,recall,3,5,future,avg_episode_reward,6059.268224350054,2026-06-04T23:55:13
rl,recall,3,5,future,cumulative_profit,54607986.95808275,2026-06-04T23:55:13
rl,recall,3,5,future,pricing_regret,38.34280258918739,2026-06-04T23:55:13
rl,recall,3,6,future,avg_episode_reward,7937.594102790265,2026-06-04T23:55:14
rl,recall,3,6,future,cumulative_profit,57713370.140681036,2026-06-04T23:55:14
rl,recall,3,6,future,pricing_regret,26.641744875094478,2026-06-04T23:55:14
rl,recall,4,1,seen,avg_episode_reward,6018.388282186366,2026-06-04T23:58:29
rl,recall,4,1,seen,cumulative_profit,40116666.544302784,2026-06-04T23:58:29
rl,recall,4,1,seen,pricing_regret,31.796473574287898,2026-06-04T23:58:29
rl,recall,4,2,seen,avg_episode_reward,7805.516518432931,2026-06-04T23:58:31
rl,recall,4,2,seen,cumulative_profit,41791396.83605186,2026-06-04T23:58:31
rl,recall,4,2,seen,pricing_regret,21.78827995781528,2026-06-04T23:58:31
rl,recall,4,3,seen,avg_episode_reward,6115.105652226031,2026-06-04T23:58:32
rl,recall,4,3,seen,cumulative_profit,44484951.10591346,2026-06-04T23:58:32
rl,recall,4,3,seen,pricing_regret,35.10407791191145,2026-06-04T23:58:32
rl,recall,4,4,seen,avg_episode_reward,7835.623387879987,2026-06-04T23:58:34
rl,recall,4,4,seen,cumulative_profit,44213464.068948515,2026-06-04T23:58:34
rl,recall,4,4,seen,pricing_regret,24.126546771261253,2026-06-04T23:58:34
rl,recall,4,5,future,avg_episode_reward,6040.262163577386,2026-06-04T23:58:36
rl,recall,4,5,future,cumulative_profit,47736943.59323749,2026-06-04T23:58:36
rl,recall,4,5,future,pricing_regret,38.35660465059098,2026-06-04T23:58:36
rl,recall,4,6,future,avg_episode_reward,7897.71816184994,2026-06-04T23:58:37
rl,recall,4,6,future,cumulative_profit,48385143.24432964,2026-06-04T23:58:37
rl,recall,4,6,future,pricing_regret,26.662170959185513,2026-06-04T23:58:37
rl,recall,5,1,seen,avg_episode_reward,6023.561672280013,2026-06-05T00:01:38
rl,recall,5,1,seen,cumulative_profit,42499253.91430873,2026-06-05T00:01:38
rl,recall,5,1,seen,pricing_regret,31.792790703447398,2026-06-05T00:01:38
rl,recall,5,2,seen,avg_episode_reward,7836.4958695317555,2026-06-05T00:01:40
rl,recall,5,2,seen,cumulative_profit,42690487.33372072,2026-06-05T00:01:40
rl,recall,5,2,seen,pricing_regret,21.77241319491685,2026-06-05T00:01:40
rl,recall,5,3,seen,avg_episode_reward,6124.9729830397,2026-06-05T00:01:42
rl,recall,5,3,seen,cumulative_profit,46838748.77282215,2026-06-05T00:01:42
rl,recall,5,3,seen,pricing_regret,35.0969972965749,2026-06-05T00:01:42
rl,recall,5,4,seen,avg_episode_reward,7867.576098769954,2026-06-05T00:01:44
rl,recall,5,4,seen,cumulative_profit,45520585.08029056,2026-06-05T00:01:44
rl,recall,5,4,seen,pricing_regret,24.110190183666237,2026-06-05T00:01:44
rl,recall,5,5,seen,avg_episode_reward,6047.737823945692,2026-06-05T00:01:45
rl,recall,5,5,seen,cumulative_profit,50659672.12482102,2026-06-05T00:01:45
rl,recall,5,5,seen,pricing_regret,38.35124562070741,2026-06-05T00:01:45
rl,recall,5,6,future,avg_episode_reward,7929.18239239144,2026-06-05T00:01:47
rl,recall,5,6,future,cumulative_profit,50080040.1708074,2026-06-05T00:01:47
rl,recall,5,6,future,pricing_regret,26.64603608588578,2026-06-05T00:01:47
rl,recall,6,1,seen,avg_episode_reward,6041.926252934238,2026-06-05T00:04:43
rl,recall,6,1,seen,cumulative_profit,41516738.96167979,2026-06-05T00:04:43
rl,recall,6,1,seen,pricing_regret,31.779397016622006,2026-06-05T00:04:43
rl,recall,6,2,seen,avg_episode_reward,7844.152739840558,2026-06-05T00:04:45
rl,recall,6,2,seen,cumulative_profit,42204448.4816621,2026-06-05T00:04:45
rl,recall,6,2,seen,pricing_regret,21.768505066358536,2026-06-05T00:04:45
rl,recall,6,3,seen,avg_episode_reward,6138.411803180648,2026-06-05T00:04:47
rl,recall,6,3,seen,cumulative_profit,46018148.68335194,2026-06-05T00:04:47
rl,recall,6,3,seen,pricing_regret,35.08728063129125,2026-06-05T00:04:47
rl,recall,6,4,seen,avg_episode_reward,7874.615609313738,2026-06-05T00:04:48
rl,recall,6,4,seen,cumulative_profit,45474317.50171864,2026-06-05T00:04:48
rl,recall,6,4,seen,pricing_regret,24.10659637188747,2026-06-05T00:04:48
rl,recall,6,5,seen,avg_episode_reward,6062.152624204717,2026-06-05T00:04:50
rl,recall,6,5,seen,cumulative_profit,49027948.930193774,2026-06-05T00:04:50
rl,recall,6,5,seen,pricing_regret,38.34071992605987,2026-06-05T00:04:50
rl,recall,6,6,seen,avg_episode_reward,7935.4768126948975,2026-06-05T00:04:52
rl,recall,6,6,seen,cumulative_profit,49990371.962619245,2026-06-05T00:04:52
rl,recall,6,6,seen,pricing_regret,26.64282439232382,2026-06-05T00:04:52
rl,sdft,1,1,seen,avg_episode_reward,6020.5215816330465,2026-06-05T00:07:44
rl,sdft,1,1,seen,cumulative_profit,44927312.81264896,2026-06-05T00:07:44
rl,sdft,1,1,seen,pricing_regret,31.794999402824548,2026-06-05T00:07:44
rl,sdft,1,2,future,avg_episode_reward,7821.482828501407,2026-06-05T00:07:46
rl,sdft,1,2,future,cumulative_profit,46894609.53656948,2026-06-05T00:07:46
rl,sdft,1,2,future,pricing_regret,21.780074993589334,2026-06-05T00:07:46
rl,sdft,1,3,future,avg_episode_reward,6114.738591290087,2026-06-05T00:07:47
rl,sdft,1,3,future,cumulative_profit,50505464.917869665,2026-06-05T00:07:47
rl,sdft,1,3,future,pricing_regret,35.10442523276221,2026-06-05T00:07:47
rl,sdft,1,4,future,avg_episode_reward,7852.607458134233,2026-06-05T00:07:49
rl,sdft,1,4,future,cumulative_profit,50171217.05522062,2026-06-05T00:07:49
rl,sdft,1,4,future,pricing_regret,24.11780106710579,2026-06-05T00:07:49
rl,sdft,1,5,future,avg_episode_reward,6039.973113008432,2026-06-05T00:07:51
rl,sdft,1,5,future,cumulative_profit,53289376.947984084,2026-06-05T00:07:51
rl,sdft,1,5,future,pricing_regret,38.35692609403893,2026-06-05T00:07:51
rl,sdft,1,6,future,avg_episode_reward,7914.345021538085,2026-06-05T00:07:53
rl,sdft,1,6,future,cumulative_profit,54915205.06569871,2026-06-05T00:07:53
rl,sdft,1,6,future,pricing_regret,26.653607454435654,2026-06-05T00:07:53
rl,sdft,2,1,seen,avg_episode_reward,6015.847421024218,2026-06-05T00:10:43
rl,sdft,2,1,seen,cumulative_profit,43969846.44104447,2026-06-05T00:10:43
rl,sdft,2,1,seen,pricing_regret,31.798463378695516,2026-06-05T00:10:43
rl,sdft,2,2,seen,avg_episode_reward,7824.931138970236,2026-06-05T00:10:45
rl,sdft,2,2,seen,cumulative_profit,46515236.608490214,2026-06-05T00:10:45
rl,sdft,2,2,seen,pricing_regret,21.778292921923377,2026-06-05T00:10:45
rl,sdft,2,3,future,avg_episode_reward,6110.787372027277,2026-06-05T00:10:46
rl,sdft,2,3,future,cumulative_profit,47902683.37828017,2026-06-05T00:10:46
rl,sdft,2,3,future,pricing_regret,35.10730578025929,2026-06-05T00:10:46
rl,sdft,2,4,future,avg_episode_reward,7854.9659184497095,2026-06-05T00:10:48
rl,sdft,2,4,future,cumulative_profit,51124214.56155045,2026-06-05T00:10:48
rl,sdft,2,4,future,pricing_regret,24.116541678715055,2026-06-05T00:10:48
rl,sdft,2,5,future,avg_episode_reward,6035.8346430694655,2026-06-05T00:10:50
rl,sdft,2,5,future,cumulative_profit,51795493.08072111,2026-06-05T00:10:50
rl,sdft,2,5,future,pricing_regret,38.35995311957604,2026-06-05T00:10:50
rl,sdft,2,6,future,avg_episode_reward,7920.599871859861,2026-06-05T00:10:52
rl,sdft,2,6,future,cumulative_profit,55717555.73056271,2026-06-05T00:10:52
rl,sdft,2,6,future,pricing_regret,26.650402819505004,2026-06-05T00:10:52
rl,sdft,3,1,seen,avg_episode_reward,5992.408450912827,2026-06-05T00:13:47
rl,sdft,3,1,seen,cumulative_profit,45858137.10438891,2026-06-05T00:13:47
rl,sdft,3,1,seen,pricing_regret,31.81545069457388,2026-06-05T00:13:47
rl,sdft,3,2,seen,avg_episode_reward,7711.537996054266,2026-06-05T00:13:48
rl,sdft,3,2,seen,cumulative_profit,47743837.221369386,2026-06-05T00:13:48
rl,sdft,3,2,seen,pricing_regret,21.836483240882064,2026-06-05T00:13:48
rl,sdft,3,3,seen,avg_episode_reward,6091.340761972925,2026-06-05T00:13:50
rl,sdft,3,3,seen,cumulative_profit,49932279.013305746,2026-06-05T00:13:50
rl,sdft,3,3,seen,pricing_regret,35.12131167665064,2026-06-05T00:13:50
rl,sdft,3,4,future,avg_episode_reward,7742.232335303334,2026-06-05T00:13:52
rl,sdft,3,4,future,cumulative_profit,52104420.59359857,2026-06-05T00:13:52
rl,sdft,3,4,future,pricing_regret,24.174375149944368,2026-06-05T00:13:52
rl,sdft,3,5,future,avg_episode_reward,6009.471722557727,2026-06-05T00:13:53
rl,sdft,3,5,future,cumulative_profit,54098317.7200435,2026-06-05T00:13:53
rl,sdft,3,5,future,pricing_regret,38.379079391756086,2026-06-05T00:13:53
rl,sdft,3,6,future,avg_episode_reward,7811.688518628814,2026-06-05T00:13:55
rl,sdft,3,6,future,cumulative_profit,56933666.77524057,2026-06-05T00:13:55
rl,sdft,3,6,future,pricing_regret,26.706369019179814,2026-06-05T00:13:55
rl,sdft,4,1,seen,avg_episode_reward,5984.440890996747,2026-06-05T00:16:48
rl,sdft,4,1,seen,cumulative_profit,46693238.09444673,2026-06-05T00:16:48
rl,sdft,4,1,seen,pricing_regret,31.821308157550728,2026-06-05T00:16:48
rl,sdft,4,2,seen,avg_episode_reward,7706.231985388407,2026-06-05T00:16:51
rl,sdft,4,2,seen,cumulative_profit,47235201.225195654,2026-06-05T00:16:51
rl,sdft,4,2,seen,pricing_regret,21.839233629787266,2026-06-05T00:16:51
rl,sdft,4,3,seen,avg_episode_reward,6081.646231778567,2026-06-05T00:16:52
rl,sdft,4,3,seen,cumulative_profit,51368513.968822055,2026-06-05T00:16:52
rl,sdft,4,3,seen,pricing_regret,35.128394606119954,2026-06-05T00:16:52
rl,sdft,4,4,seen,avg_episode_reward,7740.107405285025,2026-06-05T00:16:54
rl,sdft,4,4,seen,cumulative_profit,51611763.337618254,2026-06-05T00:16:54
rl,sdft,4,4,seen,pricing_regret,24.17548367950639,2026-06-05T00:16:54
rl,sdft,4,5,future,avg_episode_reward,6006.702691724014,2026-06-05T00:16:56
rl,sdft,4,5,future,cumulative_profit,55138759.81081562,2026-06-05T00:16:56
rl,sdft,4,5,future,pricing_regret,38.381115184194186,2026-06-05T00:16:56
rl,sdft,4,6,future,avg_episode_reward,7809.390607924629,2026-06-05T00:16:58
rl,sdft,4,6,future,cumulative_profit,56388767.448807046,2026-06-05T00:16:58
rl,sdft,4,6,future,pricing_regret,26.70757209536705,2026-06-05T00:16:58
rl,sdft,5,1,seen,avg_episode_reward,5932.79460893242,2026-06-05T00:19:51
rl,sdft,5,1,seen,cumulative_profit,46390640.39238142,2026-06-05T00:19:51
rl,sdft,5,1,seen,pricing_regret,31.85923054335421,2026-06-05T00:19:51
rl,sdft,5,2,seen,avg_episode_reward,7649.382252512692,2026-06-05T00:19:52
rl,sdft,5,2,seen,cumulative_profit,47039802.27498089,2026-06-05T00:19:52
rl,sdft,5,2,seen,pricing_regret,21.868745774640974,2026-06-05T00:19:52
rl,sdft,5,3,seen,avg_episode_reward,6035.163869572914,2026-06-05T00:19:54
rl,sdft,5,3,seen,cumulative_profit,50957056.886561625,2026-06-05T00:19:54
rl,sdft,5,3,seen,pricing_regret,35.16228354538302,2026-06-05T00:19:54
rl,sdft,5,4,seen,avg_episode_reward,7683.29514297541,2026-06-05T00:19:56
rl,sdft,5,4,seen,cumulative_profit,50965116.14312054,2026-06-05T00:19:56
rl,sdft,5,4,seen,pricing_regret,24.204973944439356,2026-06-05T00:19:56
rl,sdft,5,5,seen,avg_episode_reward,5965.540559605135,2026-06-05T00:19:57
rl,sdft,5,5,seen,cumulative_profit,55163915.621364936,2026-06-05T00:19:57
rl,sdft,5,5,seen,pricing_regret,38.4113390772804,2026-06-05T00:19:57
rl,sdft,5,6,future,avg_episode_reward,7752.047895315946,2026-06-05T00:19:59
rl,sdft,5,6,future,cumulative_profit,55566099.763135694,2026-06-05T00:19:59
rl,sdft,5,6,future,pricing_regret,26.73732814794472,2026-06-05T00:19:59
rl,sdft,6,1,seen,avg_episode_reward,6010.662512095381,2026-06-05T00:23:02
rl,sdft,6,1,seen,cumulative_profit,46891415.977759615,2026-06-05T00:23:02
rl,sdft,6,1,seen,pricing_regret,31.802151243051306,2026-06-05T00:23:02
rl,sdft,6,2,seen,avg_episode_reward,7774.560247308733,2026-06-05T00:23:04
rl,sdft,6,2,seen,cumulative_profit,46332950.54894966,2026-06-05T00:23:04
rl,sdft,6,2,seen,pricing_regret,21.804295714063297,2026-06-05T00:23:04
rl,sdft,6,3,seen,avg_episode_reward,6105.908281961097,2026-06-05T00:23:06
rl,sdft,6,3,seen,cumulative_profit,51968226.18444888,2026-06-05T00:23:06
rl,sdft,6,3,seen,pricing_regret,35.11081214337653,2026-06-05T00:23:06
rl,sdft,6,4,seen,avg_episode_reward,7805.19685720173,2026-06-05T00:23:07
rl,sdft,6,4,seen,cumulative_profit,50502328.22946262,2026-06-05T00:23:07
rl,sdft,6,4,seen,pricing_regret,24.142273317356135,2026-06-05T00:23:07
rl,sdft,6,5,seen,avg_episode_reward,6032.691173320655,2026-06-05T00:23:09
rl,sdft,6,5,seen,cumulative_profit,55845344.40772075,2026-06-05T00:23:09
rl,sdft,6,5,seen,pricing_regret,38.3621700714115,2026-06-05T00:23:09
rl,sdft,6,6,seen,avg_episode_reward,7870.30497971848,2026-06-05T00:23:11
rl,sdft,6,6,seen,cumulative_profit,55442179.402581885,2026-06-05T00:23:11
rl,sdft,6,6,seen,pricing_regret,26.67635333186531,2026-06-05T00:23:11
rl,naive,1,1,seen,profit_index,1.0,2026-06-05T00:23:13
rl,naive,1,2,future,profit_index,1.0657224618194479,2026-06-05T00:23:13
rl,naive,1,3,future,profit_index,1.0904458306242293,2026-06-05T00:23:13
rl,naive,1,4,future,profit_index,0.9939093196007006,2026-06-05T00:23:13
rl,naive,1,5,future,profit_index,1.0612334718968952,2026-06-05T00:23:13
rl,naive,1,6,future,profit_index,1.1473275228702513,2026-06-05T00:23:13
rl,naive,2,1,seen,profit_index,0.9150754405758065,2026-06-05T00:23:13
rl,naive,2,2,seen,profit_index,1.0,2026-06-05T00:23:13
rl,naive,2,3,future,profit_index,0.9953173573618459,2026-06-05T00:23:13
rl,naive,2,4,future,profit_index,0.9284540878036841,2026-06-05T00:23:13
rl,naive,2,5,future,profit_index,0.9741484297748321,2026-06-05T00:23:13
rl,naive,2,6,future,profit_index,1.0626589971213474,2026-06-05T00:23:13
rl,naive,3,1,seen,profit_index,0.9246156551335405,2026-06-05T00:23:13
rl,naive,3,2,seen,profit_index,0.9428989325607102,2026-06-05T00:23:13
rl,naive,3,3,seen,profit_index,1.0,2026-06-05T00:23:13
rl,naive,3,4,future,profit_index,0.9089421274901535,2026-06-05T00:23:13
rl,naive,3,5,future,profit_index,0.9743241809923978,2026-06-05T00:23:13
rl,naive,3,6,future,profit_index,1.0483781988048473,2026-06-05T00:23:13
rl,naive,4,1,seen,profit_index,1.0125084880211055,2026-06-05T00:23:13
rl,naive,4,2,seen,profit_index,1.0529737875231961,2026-06-05T00:23:13
rl,naive,4,3,seen,profit_index,1.085319910020652,2026-06-05T00:23:13
rl,naive,4,4,seen,profit_index,1.0,2026-06-05T00:23:13
rl,naive,4,5,future,profit_index,1.08033391182846,2026-06-05T00:23:13
rl,naive,4,6,future,profit_index,1.1535546753767514,2026-06-05T00:23:13
rl,naive,5,1,seen,profit_index,0.9551528378157157,2026-06-05T00:23:13
rl,naive,5,2,seen,profit_index,1.005337902643462,2026-06-05T00:23:13
rl,naive,5,3,seen,profit_index,1.0124348943533799,2026-06-05T00:23:13
rl,naive,5,4,seen,profit_index,0.9523445586259852,2026-06-05T00:23:13
rl,naive,5,5,seen,profit_index,1.0,2026-06-05T00:23:13
rl,naive,5,6,future,profit_index,1.098884321205741,2026-06-05T00:23:13
rl,naive,6,1,seen,profit_index,0.921228649627777,2026-06-05T00:23:13
rl,naive,6,2,seen,profit_index,0.9249932369274645,2026-06-05T00:23:13
rl,naive,6,3,seen,profit_index,0.9902295438281378,2026-06-05T00:23:13
rl,naive,6,4,seen,profit_index,0.8748581987578896,2026-06-05T00:23:13
rl,naive,6,5,seen,profit_index,0.9850426040755172,2026-06-05T00:23:13
rl,naive,6,6,seen,profit_index,1.0,2026-06-05T00:23:13
rl,ewc,1,1,seen,profit_index,1.0,2026-06-05T00:23:13
rl,ewc,1,2,future,profit_index,1.0657224618194479,2026-06-05T00:23:13
rl,ewc,1,3,future,profit_index,1.0904458306242293,2026-06-05T00:23:13
rl,ewc,1,4,future,profit_index,0.9939093196007006,2026-06-05T00:23:13
rl,ewc,1,5,future,profit_index,1.0612334718968952,2026-06-05T00:23:13
rl,ewc,1,6,future,profit_index,1.1473275228702513,2026-06-05T00:23:13
rl,ewc,2,1,seen,profit_index,1.0076979865966467,2026-06-05T00:23:13
rl,ewc,2,2,seen,profit_index,1.083609506534419,2026-06-05T00:23:13
rl,ewc,2,3,future,profit_index,1.0971656867237491,2026-06-05T00:23:13
rl,ewc,2,4,future,profit_index,1.0263901461189047,2026-06-05T00:23:13
rl,ewc,2,5,future,profit_index,1.0780876635406276,2026-06-05T00:23:13
rl,ewc,2,6,future,profit_index,1.1804459769866977,2026-06-05T00:23:13
rl,ewc,3,1,seen,profit_index,1.0109165604017276,2026-06-05T00:23:13
rl,ewc,3,2,seen,profit_index,1.088528446567129,2026-06-05T00:23:13
rl,ewc,3,3,seen,profit_index,1.0944303167092466,2026-06-05T00:23:13
rl,ewc,3,4,future,profit_index,1.0338494444968378,2026-06-05T00:23:13
rl,ewc,3,5,future,profit_index,1.079868528575318,2026-06-05T00:23:13
rl,ewc,3,6,future,profit_index,1.1951281798161586,2026-06-05T00:23:13
rl,ewc,4,1,seen,profit_index,1.0498990156959997,2026-06-05T00:23:13
rl,ewc,4,2,seen,profit_index,1.120938044275678,2026-06-05T00:23:13
rl,ewc,4,3,seen,profit_index,1.1215821363435932,2026-06-05T00:23:13
rl,ewc,4,4,seen,profit_index,1.0664757114416292,2026-06-05T00:23:13
rl,ewc,4,5,future,profit_index,1.1028715244193685,2026-06-05T00:23:13
rl,ewc,4,6,future,profit_index,1.2270862362127248,2026-06-05T00:23:13
rl,ewc,5,1,seen,profit_index,1.0002847083389388,2026-06-05T00:23:13
rl,ewc,5,2,seen,profit_index,1.0868121804679522,2026-06-05T00:23:13
rl,ewc,5,3,seen,profit_index,1.0874034838875724,2026-06-05T00:23:13
rl,ewc,5,4,seen,profit_index,1.0245901583806563,2026-06-05T00:23:13
rl,ewc,5,5,seen,profit_index,1.0697538977753884,2026-06-05T00:23:13
rl,ewc,5,6,future,profit_index,1.1857257885447765,2026-06-05T00:23:13
rl,ewc,6,1,seen,profit_index,0.9935520360387038,2026-06-05T00:23:13
rl,ewc,6,2,seen,profit_index,1.0936997792563152,2026-06-05T00:23:13
rl,ewc,6,3,seen,profit_index,1.083945446013843,2026-06-05T00:23:13
rl,ewc,6,4,seen,profit_index,1.025535274974054,2026-06-05T00:23:13
rl,ewc,6,5,seen,profit_index,1.073610699261877,2026-06-05T00:23:13
rl,ewc,6,6,seen,profit_index,1.1803760402260548,2026-06-05T00:23:13
rl,recall,1,1,seen,profit_index,1.0,2026-06-05T00:23:13
rl,recall,1,2,future,profit_index,1.0657224618194479,2026-06-05T00:23:13
rl,recall,1,3,future,profit_index,1.0904458306242293,2026-06-05T00:23:13
rl,recall,1,4,future,profit_index,0.9939093196007006,2026-06-05T00:23:13
rl,recall,1,5,future,profit_index,1.0612334718968952,2026-06-05T00:23:13
rl,recall,1,6,future,profit_index,1.1473275228702513,2026-06-05T00:23:13
rl,recall,2,1,seen,profit_index,0.968697955666461,2026-06-05T00:23:13
rl,recall,2,2,seen,profit_index,1.0730143428690528,2026-06-05T00:23:13
rl,recall,2,3,future,profit_index,1.032755252205895,2026-06-05T00:23:13
rl,recall,2,4,future,profit_index,1.0175470137945435,2026-06-05T00:23:13
rl,recall,2,5,future,profit_index,1.0284390998672341,2026-06-05T00:23:13
rl,recall,2,6,future,profit_index,1.1637831299262664,2026-06-05T00:23:13
rl,recall,3,1,seen,profit_index,1.0307025244383792,2026-06-05T00:23:13
rl,recall,3,2,seen,profit_index,1.1014705794629618,2026-06-05T00:23:13
rl,recall,3,3,seen,profit_index,1.1053656233271647,2026-06-05T00:23:13
rl,recall,3,4,future,profit_index,1.0470712468241314,2026-06-05T00:23:13
rl,recall,3,5,future,profit_index,1.087492984753668,2026-06-05T00:23:13
rl,recall,3,6,future,profit_index,1.2057887778217842,2026-06-05T00:23:13
rl,recall,4,1,seen,profit_index,0.8929237925177717,2026-06-05T00:23:13
rl,recall,4,2,seen,profit_index,0.9497473325640745,2026-06-05T00:23:13
rl,recall,4,3,seen,profit_index,0.9604590223622107,2026-06-05T00:23:13
rl,recall,4,4,seen,profit_index,0.8758841536889922,2026-06-05T00:23:13
rl,recall,4,5,future,profit_index,0.9506593112666166,2026-06-05T00:23:13
rl,recall,4,6,future,profit_index,1.0108968267681853,2026-06-05T00:23:13
rl,recall,5,1,seen,profit_index,0.9459558396366713,2026-06-05T00:23:13
rl,recall,5,2,seen,profit_index,0.9701799781931403,2026-06-05T00:23:13
rl,recall,5,3,seen,profit_index,1.0112790446348001,2026-06-05T00:23:13
rl,recall,5,4,seen,profit_index,0.9017786771084428,2026-06-05T00:23:13
rl,recall,5,5,seen,profit_index,1.0088641078813732,2026-06-05T00:23:13
rl,recall,5,6,future,profit_index,1.0463078188577108,2026-06-05T00:23:13
rl,recall,6,1,seen,profit_index,0.9240868496811376,2026-06-05T00:23:13
rl,recall,6,2,seen,profit_index,0.9591343052026897,2026-06-05T00:23:13
rl,recall,6,3,seen,profit_index,0.9935617550775654,2026-06-05T00:23:13
rl,recall,6,4,seen,profit_index,0.9008621002295647,2026-06-05T00:23:13
rl,recall,6,5,seen,profit_index,0.9763690897335868,2026-06-05T00:23:13
rl,recall,6,6,seen,profit_index,1.0444344068754075,2026-06-05T00:23:13
rl,sdft,1,1,seen,profit_index,1.0,2026-06-05T00:23:13
rl,sdft,1,2,future,profit_index,1.0657224618194479,2026-06-05T00:23:13
rl,sdft,1,3,future,profit_index,1.0904458306242293,2026-06-05T00:23:13
rl,sdft,1,4,future,profit_index,0.9939093196007006,2026-06-05T00:23:13
rl,sdft,1,5,future,profit_index,1.0612334718968952,2026-06-05T00:23:13
rl,sdft,1,6,future,profit_index,1.1473275228702513,2026-06-05T00:23:13
rl,sdft,2,1,seen,profit_index,0.978688545749504,2026-06-05T00:23:13
rl,sdft,2,2,seen,profit_index,1.0571008685306713,2026-06-05T00:23:13
rl,sdft,2,3,future,profit_index,1.0342500846294849,2026-06-05T00:23:13
rl,sdft,2,4,future,profit_index,1.0127885327968829,2026-06-05T00:23:13
rl,sdft,2,5,future,profit_index,1.0314834606589383,2026-06-05T00:23:13
rl,sdft,2,6,future,profit_index,1.1640908036353943,2026-06-05T00:23:13
rl,sdft,3,1,seen,profit_index,1.0207184501690891,2026-06-05T00:23:13
rl,sdft,3,2,seen,profit_index,1.0850219298784454,2026-06-05T00:23:13
rl,sdft,3,3,seen,profit_index,1.07807037420935,2026-06-05T00:23:13
rl,sdft,3,4,future,profit_index,1.0322067563833102,2026-06-05T00:23:13
rl,sdft,3,5,future,profit_index,1.077343155913834,2026-06-05T00:23:13
rl,sdft,3,6,future,profit_index,1.1894986605441709,2026-06-05T00:23:13
rl,sdft,4,1,seen,profit_index,1.0393062743182937,2026-06-05T00:23:13
rl,sdft,4,2,seen,profit_index,1.073462716327695,2026-06-05T00:23:13
rl,sdft,4,3,seen,profit_index,1.1090796208638722,2026-06-05T00:23:13
rl,sdft,4,4,seen,profit_index,1.0224470442051343,2026-06-05T00:23:13
rl,sdft,4,5,future,profit_index,1.0980630823895277,2026-06-05T00:23:13
rl,sdft,4,6,future,profit_index,1.1781142362547106,2026-06-05T00:23:13
rl,sdft,5,1,seen,profit_index,1.0325710016495906,2026-06-05T00:23:13
rl,sdft,5,2,seen,profit_index,1.0690220982626824,2026-06-05T00:23:13
rl,sdft,5,3,seen,profit_index,1.1001959948926767,2026-06-05T00:23:13
rl,sdft,5,4,seen,profit_index,1.0096367376024953,2026-06-05T00:23:13
rl,sdft,5,5,seen,profit_index,1.0985640488052861,2026-06-05T00:23:13
rl,sdft,5,6,future,profit_index,1.160926477840306,2026-06-05T00:23:13
rl,sdft,6,1,seen,profit_index,1.0437173523665024,2026-06-05T00:23:13
rl,sdft,6,2,seen,profit_index,1.0529582527791224,2026-06-05T00:23:13
rl,sdft,6,3,seen,profit_index,1.122027797584315,2026-06-05T00:23:13
rl,sdft,6,4,seen,profit_index,1.000468747520116,2026-06-05T00:23:13
rl,sdft,6,5,seen,profit_index,1.1121343901793417,2026-06-05T00:23:13
rl,sdft,6,6,seen,profit_index,1.1583374455288122,2026-06-05T00:23:13
